call_number,Unnamed: 0,street_number,street_name,lat,url
19-11968,7954,150,MAIN%208ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=150MAIN%208ST,%20Williamstown%20MA"
19-11969,7955,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-11972,7957,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-11590,7962,333,(WIA%20333)%20CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333(WIA%20333)%20CHURCH%20ST,%20Williamstown%20MA"
19-115993,7965,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-11998,7970,247,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=247SIMONDS%20RD,%20Williamstown%20MA"
19-12062,7973,390,{WIA%20390)%20SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390{WIA%20390)%20SIMONDS%20RD,%20Williamstown%20MA"
19-12007,7975,361,PARK%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=361PARK%20ST,%20Williamstown%20MA"
19-12012,7977,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-12017,7982,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-12021,7984,330,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=330MAIN%20ST,%20Williamstown%20MA"
19-12022,7985,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12030,7993,3333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=3333CHURCH%20ST,%20Williamstown%20MA"
19-12034,7995,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12037,7997,2169,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2169WATER%20ST,%20Williamstown%20MA"
19-12040,7998,607,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=607COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12042,7999,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12044,8000,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-12045,8002,163,ADAMS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=163ADAMS%20RD,%20Williamstown%20MA"
19-12055,8007,1774,PARK%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1774PARK%20ST,%20Williamstown%20MA"
19-12057,8008,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12062,8011,319,TACONTC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=319TACONTC%20TRL,%20Williamstown%20MA"
19-12063,8012,406,{WIA%20406)%20SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406{WIA%20406)%20SCHOOL%20ST,%20Williamstown%20MA"
19-12065,8014,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-12072,8021,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-12086,8029,255,NEW%20ASHFORD%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=255NEW%20ASHFORD%20RD,%20Williamstown%20MA"
19-12087,8030,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12088,8031,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12100,8038,2044,LATHAM%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2044LATHAM%20ST,%20Williamstown%20MA"
19-12116,8045,180,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=180COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12123,8050,1920,ELM%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1920ELM%20ST,%20Williamstown%20MA"
19-12131,8055,61,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=61MAIN%20ST,%20Williamstown%20MA"
19-12132,8056,107,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=107MAIN%20ST,%20Williamstown%20MA"
19-12133,8057,1826,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1826MAIN%20ST,%20Williamstown%20MA"
19-12134,8058,73,CHAPIN%20HALL%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=73CHAPIN%20HALL%20DR,%20Williamstown%20MA"
19-12136,8059,350,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=350SIMONDS%20RD,%20Williamstown%20MA"
19-12141,8063,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12145,8064,180,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=180COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12152,8070,451,COLE%20AVE,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=451COLE%20AVE,%20Williamstown%20MA"
19-22157,8072,F,(WIA%20Fi]%20SOUTHWORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=F(WIA%20Fi]%20SOUTHWORTH%20ST,%20Williamstown%20MA"
19-12153,8074,73,CHAPIN%20HALL%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=73CHAPIN%20HALL%20DR,%20Williamstown%20MA"
19-12160,8075,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-22166,8080,910,HANCOCK%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910HANCOCK%20RD,%20Williamstown%20MA"
19-12185,8093,333,CHURCH%20sT,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20sT,%20Williamstown%20MA"
19-12190,8097,1832,[WIA%201832)%20NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832[WIA%201832)%20NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12194,8100,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12195,8101,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-12199,8103,109,SPRING%208T,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=109SPRING%208T,%20Williamstown%20MA"
19-12205,8106,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-12211,8109,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-12216,8112,334,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=334WATER%20ST,%20Williamstown%20MA"
19-12217,8113,256,NEW%20ASHFORD%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=256NEW%20ASHFORD%20RD,%20Williamstown%20MA"
19-12218,8114,107,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=107MAIN%20ST,%20Williamstown%20MA"
19-12220,8116,255,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=255WATER%20ST,%20Williamstown%20MA"
19-12221,8117,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12227,8120,2296,BAXTER%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2296BAXTER%20RD,%20Williamstown%20MA"
19-12226,8121,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12232,8125,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-122395,8129,117,NORTHWEST%20HILL%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=117NORTHWEST%20HILL%20RD,%20Williamstown%20MA"
19-12245,8135,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12248,8137,245,TOWN%20OF%20WILLIAMSTOWN,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=245TOWN%20OF%20WILLIAMSTOWN,%20Williamstown%20MA"
19-122590,8139,248,TOWN%20OF%20WILLIAMSTOWN,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=248TOWN%20OF%20WILLIAMSTOWN,%20Williamstown%20MA"
19-12254,8141,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-12262,8145,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-12268,8148,2069,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2069CHURCH%20ST,%20Williamstown%20MA"
19-12269,8149,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12274,8153,380,CHIEF%20KYLE%20J%20JOHNSON,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=380CHIEF%20KYLE%20J%20JOHNSON,%20Williamstown%20MA"
19-12276,8155,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-12277,8156,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-122980,8158,1832,NORTH%20HCOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HCOSAC%20RD,%20Williamstown%20MA"
19-22296,8162,566,WHITE%20OAKS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=566WHITE%20OAKS%20RD,%20Williamstown%20MA"
19-12291,8163,910,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910SPRING%20ST,%20Williamstown%20MA"
19-12294,8164,165,ADAMS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=165ADAMS%20RD,%20Williamstown%20MA"
19-22295,8165,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12301,8169,190,NORTH%20&T,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190NORTH%20&T,%20Williamstown%20MA"
19-12304,8171,390,EWLA%202095]%20CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390EWLA%202095]%20CHURCH%20ST,%20Williamstown%20MA"
19-12312,8174,333,COLE%20AVE,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333COLE%20AVE,%20Williamstown%20MA"
19-12322,8177,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-12330,8181,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12350,8190,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12354,8192,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-12356,8194,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-12359,8195,3906,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=3906SIMONDS%20RD,%20Williamstown%20MA"
19-12373,8203,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-12375,8204,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-12384,8210,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-12405,8227,25,LYNDE%20LN,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=25LYNDE%20LN,%20Williamstown%20MA"
19-12469,8230,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-124248,8236,380,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=380MAIN%20ST,%20Williamstown%20MA"
19-12429,8237,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12447,8248,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-212452,8249,3,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=3MAIN%20ST,%20Williamstown%20MA"
19-12453,8250,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12456,8253,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-12461,8257,99,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=99SIMONDS%20RD,%20Williamstown%20MA"
19-12463,8259,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12471,8263,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-12473,8264,1832,FINE%20COBBLE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832FINE%20COBBLE%20RD,%20Williamstown%20MA"
19-12480,8268,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12488,8274,147,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=147SPRING%20ST,%20Williamstown%20MA"
19-12495,8278,1855,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1855SPRING%20ST,%20Williamstown%20MA"
19-12497,8279,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12500,8282,910,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910MAIN%20ST,%20Williamstown%20MA"
19-12504,8284,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-12506,8286,F7,SOUTH%205ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=F7SOUTH%205ST,%20Williamstown%20MA"
19-12507,8287,390,MILL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390MILL%20ST,%20Williamstown%20MA"
19-12517,8292,1832,NORTH%20HCOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HCOSAC%20RD,%20Williamstown%20MA"
19-12525,8298,331,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=331MAIN%20ST,%20Williamstown%20MA"
19-12530,8302,11,CHAPIN%20HALL%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=11CHAPIN%20HALL%20DR,%20Williamstown%20MA"
19-12535,8306,412,COLE%20AVE,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=412COLE%20AVE,%20Williamstown%20MA"
19-12536,8307,630,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=630MAIN%20ST,%20Williamstown%20MA"
19-12545,8314,380,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=380MAIN%20ST,%20Williamstown%20MA"
19-12553,8321,333,CHURCH%205ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%205ST,%20Williamstown%20MA"
19-12556,8325,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12562,8328,255,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=255WATER%20ST,%20Williamstown%20MA"
19-1256,8331,338,PARK%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=338PARK%20ST,%20Williamstown%20MA"
19-12571,8332,2359,HOPPER%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2359HOPPER%20RD,%20Williamstown%20MA"
19-12581,8336,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-12580,8337,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-12583,8338,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-12585,8340,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-12586,8341,336,CHAPIN%20HALL%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=336CHAPIN%20HALL%20DR,%20Williamstown%20MA"
19-12596,8346,333,(WIA%20333)%20CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333(WIA%20333)%20CHURCH%20ST,%20Williamstown%20MA"
19-12607,8353,61,HALL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=61HALL%20ST,%20Williamstown%20MA"
19-12632,8362,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12634,8363,1832,GALE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832GALE%20RD,%20Williamstown%20MA"
19-12637,8364,226,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=226NORTH%20ST,%20Williamstown%20MA"
19-12648,8371,350,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=350SIMONDS%20RD,%20Williamstown%20MA"
19-12657,8378,1225,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1225SIMONDS%20RD,%20Williamstown%20MA"
19-12662,8381,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-12689,8397,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12690,8399,226,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=226NORTH%20ST,%20Williamstown%20MA"
19-126391,8400,1620,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1620MAIN%20ST,%20Williamstown%20MA"
19-12692,8401,260,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=260MAIN%20ST,%20Williamstown%20MA"
19-12693,8402,907,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=907MAIN%20ST,%20Williamstown%20MA"
19-12655,8404,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12716,8414,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-12725,8426,910,NEW%20ASHFORD%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910NEW%20ASHFORD%20RD,%20Williamstown%20MA"
19-12731,8429,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-12737,8431,390,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390MAIN%20ST,%20Williamstown%20MA"
19-12741,8433,107,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=107MAIN%20ST,%20Williamstown%20MA"
19-12742,8434,240,[WIA%20240)%20COLE%20AVE,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=240[WIA%20240)%20COLE%20AVE,%20Williamstown%20MA"
